timestamp,symbol,action,qty,price,charges,bankroll_after
2026-06-22 13:07:24,TPHQ.NS,BUY,1128,0.5,0.2402,140.76
2026-06-22 13:07:24,GANGAFORGE.NS,BUY,42,2.640000104904175,0.0472,29.83
2026-06-22 13:12:31,TPHQ.NS,SELL,1128,0.49000000953674316,0.357,582.2
2026-06-22 13:12:31,GATECH.NS,BUY,895,0.5199999809265137,0.1982,116.6
2026-06-22 13:27:54,GATECH.NS,SELL,895,0.5099999904632568,0.2948,572.75
2026-06-22 13:27:54,HAVISHA.NS,BUY,360,1.2699999809265137,0.1947,115.36
2026-06-22 13:33:02,GANGAFORGE.NS,SELL,42,2.6600000858306885,0.0722,227.01
2026-06-22 13:33:02,GATECH.NS,BUY,349,0.5199999809265137,0.0773,45.45
2026-06-22 13:53:33,GATECH.NS,SELL,349,0.5099999904632568,0.115,223.32
2026-06-22 13:53:33,SANWARIA.NS,BUY,776,0.23000000417232513,0.076,44.77
2026-06-22 13:58:41,SANWARIA.NS,SELL,776,0.2199999988079071,0.1103,215.38
2026-06-22 13:58:41,GATECH.NS,BUY,331,0.5199999809265137,0.0733,43.18
2026-06-22 14:19:11,GATECH.NS,SELL,331,0.5099999904632568,0.109,211.88
2026-06-22 14:19:12,INVENTURE.NS,BUY,174,0.9700000286102295,0.0719,43.03
2026-06-22 14:24:20,INVENTURE.NS,SELL,174,0.9599999785423279,0.1079,209.97
2026-06-22 14:24:20,GATECH.NS,BUY,323,0.5199999809265137,0.0715,41.93
2026-06-22 14:34:36,HAVISHA.NS,SELL,360,1.2699999809265137,0.2953,498.84
2026-06-22 14:34:36,GATECH.NS,SELL,323,0.5099999904632568,0.1064,663.46
2026-06-22 14:34:36,INVENTURE.NS,BUY,547,0.9700000286102295,0.226,132.65
2026-06-22 14:34:36,SANWARIA.NS,BUY,461,0.23000000417232513,0.0452,26.57
2026-06-22 14:55:06,INVENTURE.NS,SELL,547,0.9599999785423279,0.3392,551.35
2026-06-22 14:55:06,SANWARIA.NS,SELL,461,0.2199999988079071,0.0655,652.71
