timestamp,symbol,action,qty,price,charges,bankroll_after
2026-06-19 09:40:35,DHARAN.NS,BUY,3867,0.17000000178813934,0.28,164.2
2026-06-19 09:40:35,HAVISHA.NS,BUY,101,1.2999999523162842,0.0559,32.84
2026-06-19 09:45:39,DHARAN.NS,SELL,3867,0.1599999964237213,0.3996,651.16
2026-06-19 09:45:39,AURIGROW.NS,BUY,1488,0.3499999940395355,0.2218,130.14
2026-06-19 10:10:58,AURIGROW.NS,SELL,1488,0.3400000035762787,0.3268,635.74
2026-06-19 10:10:59,INVENTURE.NS,BUY,518,0.9800000190734863,0.2162,127.88
2026-06-19 10:21:06,INVENTURE.NS,SELL,518,0.9700000286102295,0.3245,630.02
2026-06-19 10:21:06,PRAKASHSTL.NS,BUY,112,4.46999979019165,0.2132,129.16
2026-06-19 11:37:04,HAVISHA.NS,SELL,101,1.2899999618530273,0.0842,259.37
2026-06-19 11:37:04,OSIAHYPER.NS,BUY,58,3.549999952316284,0.0877,53.38
2026-06-19 11:42:08,OSIAHYPER.NS,SELL,58,3.5,0.1311,256.25
2026-06-19 11:42:08,DHARAN.NS,BUY,1205,0.17000000178813934,0.0872,51.31
2026-06-19 12:22:38,DHARAN.NS,SELL,1205,0.1599999964237213,0.1245,243.99
2026-06-19 12:22:39,INVENTURE.NS,BUY,199,0.9800000190734863,0.0831,48.88
2026-06-19 12:27:42,INVENTURE.NS,SELL,199,0.9700000286102295,0.1247,241.79
2026-06-19 12:27:42,DHARAN.NS,BUY,1137,0.17000000178813934,0.0823,48.42
2026-06-19 13:08:12,DHARAN.NS,SELL,1137,0.1599999964237213,0.1175,230.22
2026-06-19 13:08:12,OSIAHYPER.NS,BUY,51,3.549999952316284,0.0771,49.09
2026-06-19 13:13:16,OSIAHYPER.NS,SELL,51,3.5,0.1153,227.48
2026-06-19 13:13:16,DHARAN.NS,BUY,1070,0.17000000178813934,0.0775,45.5
2026-06-19 13:23:24,DHARAN.NS,SELL,1070,0.1599999964237213,0.1106,216.59
2026-06-19 13:23:24,GATECH.NS,BUY,326,0.5299999713897705,0.0736,43.74
2026-06-19 13:28:28,GATECH.NS,SELL,326,0.5199999809265137,0.1095,213.15
2026-06-19 13:28:28,DHARAN.NS,BUY,1003,0.17000000178813934,0.0726,42.56
2026-06-19 13:38:35,DHARAN.NS,SELL,1003,0.1599999964237213,0.1037,202.94
2026-06-19 13:38:35,AURIGROW.NS,BUY,463,0.3499999940395355,0.069,40.82
2026-06-19 13:48:43,AURIGROW.NS,SELL,463,0.3400000035762787,0.1017,198.14
2026-06-19 13:48:43,INVENTURE.NS,BUY,163,0.9700000286102295,0.0673,39.96
2026-06-19 15:19:51,PRAKASHSTL.NS,SELL,112,4.53000020980835,0.3277,546.99
2026-06-19 15:19:51,INVENTURE.NS,SELL,163,0.9700000286102295,0.1021,705.0
