timestamp,symbol,action,qty,price,charges,reason,bankroll_after
2026-07-20 11:40:37,ACCURACY.NS,BUY,157,4.989999771118164,0.3337,"momentum +2.04%, RSI=64.58",197.26
2026-07-20 11:45:43,TRU.NS,BUY,31,4.949999809265137,0.0654,"momentum +1.23%, RSI=43.9",43.74
2026-07-20 12:06:07,ACCURACY.NS,SELL,157,4.929999828338623,0.4999,STOP-LOSS (-1.20%),817.25
2026-07-20 12:31:37,NOIDATOLL.NS,BUY,143,4.550000190734863,0.2771,"momentum +1.11%, RSI=19.23",166.32
2026-07-20 12:36:42,TRU.NS,SELL,31,5.010000228881836,0.1003,RSI OVERBOUGHT (87.5),321.53
2026-07-20 12:46:54,NOIDATOLL.NS,SELL,143,4.5,0.4156,STOP-LOSS (-1.10%),964.62
2026-07-20 12:46:54,LCCINFOTEC.NS,BUY,163,4.710000038146973,0.327,"momentum +3.52%, RSI=54.84",196.56
2026-07-20 13:02:12,DANGEE.NS,BUY,50,3.140000104904175,0.0669,"momentum +0.96%, RSI=60.0",39.49
2026-07-20 13:22:36,LCCINFOTEC.NS,SELL,163,4.639999866485596,0.4885,STOP-LOSS (-1.49%),795.33
2026-07-20 13:27:42,ZENITHSTL.NS,BUY,115,5.519999980926514,0.2704,"momentum +2.22%, RSI=63.64",160.26
2026-07-20 13:48:06,ZENITHSTL.NS,SELL,115,5.420000076293945,0.4026,STOP-LOSS (-1.81%),783.15
2026-07-20 14:13:35,AJOONI.NS,BUY,149,4.190000057220459,0.2659,"momentum +0.96%, RSI=60.0",158.58
2026-07-20 14:54:24,DANGEE.NS,SELL,50,3.0999999046325684,0.1001,STOP-LOSS (-1.27%),313.48
2026-07-20 15:19:55,AJOONI.NS,SELL,149,4.21999979019165,0.4061,FORCE-CLOSE (session end),941.85
