timestamp,symbol,action,qty,price,charges,bankroll_after
2026-06-25 10:11:34,AURIGROW.NS,BUY,1420,0.33000001311302185,0.1996,117.1
2026-06-25 10:11:34,GATECH.NS,BUY,183,0.5099999904632568,0.0397,23.73
2026-06-25 10:21:40,AURIGROW.NS,SELL,1420,0.3199999928474426,0.2935,477.84
2026-06-25 10:26:43,GATECH.NS,SELL,183,0.5,0.0591,569.28
2026-06-25 10:26:43,INVENTURE.NS,BUY,474,0.9599999785423279,0.1938,114.04
2026-06-25 10:26:43,PARASPETRO.NS,BUY,43,2.0799999237060547,0.0381,24.57
2026-06-25 10:36:49,PARASPETRO.NS,SELL,43,2.049999952316284,0.0569,112.66
2026-06-25 10:36:49,AURIGROW.NS,BUY,273,0.33000001311302185,0.0384,22.53
2026-06-25 10:41:52,AURIGROW.NS,SELL,273,0.3199999928474426,0.0564,109.83
2026-06-25 10:41:52,DHARAN.NS,BUY,516,0.17000000178813934,0.0374,22.08
2026-06-25 10:46:55,INVENTURE.NS,SELL,474,0.949999988079071,0.2908,472.09
2026-06-25 10:46:55,AURIGROW.NS,BUY,1144,0.33000001311302185,0.1608,94.41
2026-06-25 11:02:04,DHARAN.NS,SELL,516,0.1599999964237213,0.0533,176.91
2026-06-25 11:02:04,SANWARIA.NS,BUY,643,0.2199999988079071,0.0602,35.39
2026-06-25 11:07:07,AURIGROW.NS,SELL,1144,0.3199999928474426,0.2364,401.24
2026-06-25 11:07:07,DHARAN.NS,BUY,1888,0.17000000178813934,0.1367,80.14
2026-06-25 11:12:10,SANWARIA.NS,SELL,643,0.20999999344348907,0.0872,215.08
2026-06-25 11:12:10,AURIGROW.NS,BUY,521,0.33000001311302185,0.0732,43.08
2026-06-25 11:32:23,AURIGROW.NS,SELL,521,0.3199999928474426,0.1077,209.69
2026-06-25 11:32:23,GATECH.NS,BUY,328,0.5099999904632568,0.0712,42.34
2026-06-25 11:37:26,GATECH.NS,SELL,328,0.5,0.1059,206.23
2026-06-25 11:37:26,OSIAHYPER.NS,BUY,48,3.4000000953674316,0.0695,42.96
2026-06-25 11:52:35,OSIAHYPER.NS,SELL,48,3.359999895095825,0.1042,204.14
2026-06-25 11:52:35,AURIGROW.NS,BUY,494,0.33000001311302185,0.0694,41.05
2026-06-25 11:57:38,DHARAN.NS,SELL,1888,0.1599999964237213,0.1951,342.94
2026-06-25 11:57:38,AURIGROW.NS,SELL,494,0.3199999928474426,0.1021,500.91
2026-06-25 11:57:38,HAVISHA.NS,BUY,313,1.2799999713897705,0.1706,100.1
2026-06-25 11:57:38,GAYAHWS.NS,BUY,36,2.190000057220459,0.0336,21.23
