timestamp,symbol,action,qty,price,charges,bankroll_after
2026-06-15 11:43:07,GATECHDVR.NS,BUY,1682,0.47999998927116394,0.3438,201.73
2026-06-15 11:43:07,GANGAFORGE.NS,BUY,61,2.630000114440918,0.0683,41.23
2026-06-15 11:58:16,GATECHDVR.NS,SELL,1682,0.4699999988079071,0.5106,831.26
2026-06-15 11:58:16,COUNCODOS.NS,BUY,134,4.949999809265137,0.2825,167.67
2026-06-15 12:18:27,GANGAFORGE.NS,SELL,61,2.5999999046325684,0.1024,326.17
2026-06-15 12:18:27,GATECH.NS,BUY,492,0.5299999713897705,0.1111,65.3
2026-06-15 12:43:42,GATECH.NS,SELL,492,0.5199999809265137,0.1652,320.98
2026-06-15 12:43:42,AURIGROW.NS,BUY,733,0.3499999940395355,0.1093,64.32
2026-06-15 13:03:54,AURIGROW.NS,SELL,733,0.3400000035762787,0.161,313.38
2026-06-15 13:03:54,AJOONI.NS,BUY,65,3.809999942779541,0.1055,65.62
2026-06-15 13:39:14,AJOONI.NS,SELL,65,3.7699999809265137,0.1583,310.51
2026-06-15 13:39:14,GATECH.NS,BUY,468,0.5299999713897705,0.1056,62.37
2026-06-15 13:49:20,GATECH.NS,SELL,468,0.5199999809265137,0.1572,305.57
2026-06-15 13:49:20,INVENTURE.NS,BUY,249,0.9800000190734863,0.1039,61.45
2026-06-15 13:54:23,INVENTURE.NS,SELL,249,0.9700000286102295,0.156,302.82
2026-06-15 13:54:23,GATECH.NS,BUY,457,0.5299999713897705,0.1032,60.51
2026-06-15 13:59:26,GATECH.NS,SELL,457,0.5199999809265137,0.1535,297.99
2026-06-15 13:59:27,GATECHDVR.NS,BUY,496,0.47999998927116394,0.1014,59.81
2026-06-15 14:04:30,GATECHDVR.NS,SELL,496,0.4699999988079071,0.1506,292.78
2026-06-15 14:04:30,GATECH.NS,BUY,441,0.5299999713897705,0.0995,58.95
2026-06-15 14:29:45,COUNCODOS.NS,SELL,134,4.900000095367432,0.4241,715.13
2026-06-15 14:29:45,HAVISHA.NS,BUY,414,1.3799999952316284,0.2433,143.56
2026-06-15 14:34:48,HAVISHA.NS,SELL,414,1.350000023841858,0.361,702.1
2026-06-15 14:34:48,INVENTURE.NS,BUY,573,0.9800000190734863,0.2392,140.32
2026-06-15 15:10:10,GATECH.NS,SELL,441,0.5199999809265137,0.1481,369.5
2026-06-15 15:15:13,INVENTURE.NS,SELL,573,0.9700000286102295,0.359,924.95
