timestamp,symbol,action,qty,price,charges,bankroll_after
2026-06-29 09:54:09,GATECHDVR.NS,BUY,1739,0.46000000834465027,0.3407,199.72
2026-06-29 09:54:09,GANGAFORGE.NS,BUY,64,2.4600000381469727,0.0671,42.21
2026-06-29 10:34:40,GATECHDVR.NS,SELL,1739,0.44999998807907104,0.5054,824.26
2026-06-29 10:34:40,GANGAFORGE.NS,SELL,64,2.4600000381469727,0.1017,981.6
2026-06-29 10:34:40,OSIAHYPER.NS,BUY,235,3.3399999141693115,0.3343,196.36
2026-06-29 10:34:40,INVENTURE.NS,BUY,167,0.9399999976158142,0.0669,39.31
2026-06-29 10:39:44,OSIAHYPER.NS,SELL,235,3.299999952316284,0.5009,814.31
2026-06-29 10:39:44,INVENTURE.NS,SELL,167,0.9300000071525574,0.1003,969.52
2026-06-29 10:39:44,ORCHASP.NS,BUY,389,1.9900000095367432,0.3297,195.08
2026-06-29 10:39:44,SUNDARAM.NS,BUY,116,1.340000033378601,0.0662,39.58
2026-06-29 11:15:10,ORCHASP.NS,SELL,389,1.9700000286102295,0.495,805.41
2026-06-29 11:15:10,GATECHDVR.NS,BUY,1400,0.46000000834465027,0.2743,161.14
2026-06-29 11:35:26,GATECHDVR.NS,SELL,1400,0.44999998807907104,0.4069,790.73
2026-06-29 11:35:26,VINNY.NS,BUY,545,1.159999966621399,0.2692,158.26
2026-06-29 11:50:37,VINNY.NS,SELL,545,1.1399999856948853,0.4013,779.16
2026-06-29 11:50:37,TPHQ.NS,BUY,1272,0.49000000953674316,0.2654,155.61
2026-06-29 12:00:46,TPHQ.NS,SELL,1272,0.47999998927116394,0.3944,765.78
2026-06-29 12:00:46,FCONSUMER.NS,BUY,1914,0.3199999928474426,0.2608,153.04
2026-06-29 12:21:02,FCONSUMER.NS,SELL,1914,0.3100000023841858,0.3832,746.0
2026-06-29 12:21:02,PARASPETRO.NS,BUY,292,2.0399999618530273,0.2537,150.06
2026-06-29 13:57:14,PARASPETRO.NS,SELL,292,2.0399999618530273,0.3847,745.36
2026-06-29 13:57:14,GRADIENTE.NS,BUY,198,3.0,0.253,151.1
2026-06-29 14:27:37,GRADIENTE.NS,SELL,198,3.069999933242798,0.3926,758.57
2026-06-29 14:27:37,DHARAN.NS,BUY,3792,0.1599999964237213,0.2584,151.59
2026-06-29 14:57:59,DHARAN.NS,SELL,3792,0.15000000596046448,0.3674,720.03
2026-06-29 15:18:14,SUNDARAM.NS,SELL,116,1.3300000429153442,0.0996,874.21
